Epoch: [ 0] Step: [  60/ 125] time: 405.7304, d_loss: 0.00000000, g_loss: 40.65786743
Epoch: [ 0] Step: [  61/ 125] time: 411.7173, d_loss: 0.01344528, g_loss: 25.81642723
Epoch: [ 0] Step: [  62/ 125] time: 417.8212, d_loss: 0.01535046, g_loss: 18.46557999
Epoch: [ 0] Step: [  63/ 125] time: 423.6535, d_loss: 4.12145519, g_loss: 0.01882768
Epoch: [ 0] Step: [  64/ 125] time: 429.3365, d_loss: 0.36504686, g_loss: 62.83870697
Epoch: [ 0] Step: [  65/ 125] time: 435.0638, d_loss: 0.00708580, g_loss: 71.86347198
Epoch: [ 0] Step: [  66/ 125] time: 440.7937, d_loss: 0.00000000, g_loss: 58.26597595
Epoch: [ 0] Step: [  67/ 125] time: 447.0795, d_loss: 0.00000000, g_loss: 45.97746277
Epoch: [ 0] Step: [  68/ 125] time: 453.3123, d_loss: 0.00000000, g_loss: 40.81182480
Epoch: [ 0] Step: [  69/ 125] time: 459.3494, d_loss: 0.07276684, g_loss: 15.91405582
Epoch: [ 0] Step: [  70/ 125] time: 465.3395, d_loss: 0.05890164, g_loss: 13.37570953
Epoch: [ 0] Step: [  71/ 125] time: 471.0588, d_loss: 1.16447043, g_loss: 6.27331448
Epoch: [ 0] Step: [  72/ 125] time: 477.0774, d_loss: 0.04049592, g_loss: 19.43875504
Epoch: [ 0] Step: [  73/ 125] time: 483.1184, d_loss: 0.04377205, g_loss: 28.06093788
Epoch: [ 0] Step: [  74/ 125] time: 489.0415, d_loss: 0.00564999, g_loss: 29.90967369
Epoch: [ 0] Step: [  75/ 125] time: 495.0507, d_loss: 0.00000000, g_loss: 27.51098824
Epoch: [ 0] Step: [  76/ 125] time: 501.1624, d_loss: 0.00377983, g_loss: 19.88403511
Epoch: [ 0] Step: [  77/ 125] time: 507.5160, d_loss: 0.05521965, g_loss: 20.70174980
Epoch: [ 0] Step: [  78/ 125] time: 513.3200, d_loss: 0.12407793, g_loss: 18.39880371
Epoch: [ 0] Step: [  79/ 125] time: 519.4786, d_loss: 0.30556220, g_loss: 15.08132839
Epoch: [ 0] Step: [  80/ 125] time: 525.7424, d_loss: 0.00000000, g_loss: 33.90771484
Epoch: [ 0] Step: [  81/ 125] time: 531.6050, d_loss: 0.00007394, g_loss: 40.87333298
